,game,model,experiment,episode,metric,value
10926,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Violated Request Count,0.0
10927,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Success,1.0
10928,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Lose,0.0
10929,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Aborted,0.0
10930,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Main Score,100.0
10931,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_16,Request Success Ratio,1.0
10932,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Generated Expression Length,85.0
10933,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Generated Expression Number of Tokens,15.0
10934,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Aborted at Player 1,0.0
10935,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Aborted at Player 2,0.0
10936,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Request Count,2.0
10937,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Parsed Request Count,2.0
10938,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Violated Request Count,0.0
10939,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Success,1.0
10940,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Lose,0.0
10941,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Aborted,0.0
10942,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Main Score,100.0
10943,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_15,Request Success Ratio,1.0
10944,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Generated Expression Length,201.0
10945,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Generated Expression Number of Tokens,34.0
10946,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Aborted at Player 1,0.0
10947,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Aborted at Player 2,0.0
10948,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Request Count,2.0
10949,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Parsed Request Count,2.0
10950,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Violated Request Count,0.0
10951,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Success,1.0
10952,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Lose,0.0
10953,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Aborted,0.0
10954,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Main Score,100.0
10955,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_29,Request Success Ratio,1.0
10956,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Generated Expression Length,96.0
10957,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Generated Expression Number of Tokens,17.0
10958,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Aborted at Player 1,0.0
10959,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Aborted at Player 2,0.0
10960,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Request Count,2.0
10961,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Parsed Request Count,2.0
10962,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Violated Request Count,0.0
10963,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Success,0.0
10964,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Lose,1.0
10965,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Aborted,0.0
10966,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Main Score,0.0
10967,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_24,Request Success Ratio,1.0
10968,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Generated Expression Length,56.0
10969,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Generated Expression Number of Tokens,11.0
10970,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Aborted at Player 1,0.0
10971,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Aborted at Player 2,0.0
10972,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Request Count,2.0
10973,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Parsed Request Count,2.0
10974,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Violated Request Count,0.0
10975,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Success,0.0
10976,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Lose,1.0
10977,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Aborted,0.0
10978,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Main Score,0.0
10979,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_1,Request Success Ratio,1.0
10980,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Generated Expression Length,100.0
10981,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Generated Expression Number of Tokens,18.0
10982,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Aborted at Player 1,0.0
10983,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Aborted at Player 2,0.0
10984,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Request Count,2.0
10985,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Parsed Request Count,2.0
10986,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Violated Request Count,0.0
10987,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Success,0.0
10988,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Lose,1.0
10989,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Aborted,0.0
10990,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Main Score,0.0
10991,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_6,Request Success Ratio,1.0
10992,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Generated Expression Length,116.0
10993,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Generated Expression Number of Tokens,19.0
10994,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Aborted at Player 1,0.0
10995,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Aborted at Player 2,0.0
10996,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Request Count,2.0
10997,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Parsed Request Count,2.0
10998,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Violated Request Count,0.0
10999,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Success,0.0
11000,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Lose,1.0
11001,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Aborted,0.0
11002,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Main Score,0.0
11003,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_37,Request Success Ratio,1.0
11004,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Generated Expression Length,126.0
11005,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Generated Expression Number of Tokens,21.0
11006,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Aborted at Player 1,0.0
11007,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Aborted at Player 2,0.0
11008,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Request Count,2.0
11009,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Parsed Request Count,2.0
11010,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Violated Request Count,0.0
11011,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Success,1.0
11012,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Lose,0.0
11013,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Aborted,0.0
11014,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Main Score,100.0
11015,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_0,Request Success Ratio,1.0
11016,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Generated Expression Length,77.0
11017,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Generated Expression Number of Tokens,16.0
11018,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Aborted at Player 1,0.0
11019,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Aborted at Player 2,0.0
11020,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Request Count,2.0
11021,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Parsed Request Count,2.0
11022,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Violated Request Count,0.0
11023,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Success,0.0
11024,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Lose,1.0
11025,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Aborted,0.0
11026,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Main Score,0.0
11027,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_13,Request Success Ratio,1.0
11028,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Generated Expression Length,66.0
11029,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Generated Expression Number of Tokens,13.0
11030,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Aborted at Player 1,0.0
11031,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Aborted at Player 2,0.0
11032,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Request Count,2.0
11033,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Parsed Request Count,2.0
11034,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Violated Request Count,0.0
11035,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Success,0.0
11036,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Lose,1.0
11037,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Aborted,0.0
11038,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Main Score,0.0
11039,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,0_TUNA_one_attibute_id,episode_21,Request Success Ratio,1.0
11040,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Generated Expression Length,118.0
11041,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Generated Expression Number of Tokens,21.0
11042,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Aborted at Player 1,0.0
11043,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Aborted at Player 2,0.0
11044,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Request Count,2.0
11045,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Parsed Request Count,2.0
11046,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Violated Request Count,0.0
11047,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Success,0.0
11048,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Lose,1.0
11049,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Aborted,0.0
11050,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Main Score,0.0
11051,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_34,Request Success Ratio,1.0
11052,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Generated Expression Length,321.0
11053,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Generated Expression Number of Tokens,56.0
11054,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Aborted at Player 1,0.0
11055,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Aborted at Player 2,0.0
11056,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Request Count,2.0
11057,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Parsed Request Count,2.0
11058,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Violated Request Count,0.0
11059,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Success,0.0
11060,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Lose,1.0
11061,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Aborted,0.0
11062,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Main Score,0.0
11063,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_4,Request Success Ratio,1.0
11064,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Generated Expression Length,78.0
11065,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Generated Expression Number of Tokens,16.0
11066,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Aborted at Player 1,0.0
11067,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Aborted at Player 2,0.0
11068,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Request Count,2.0
11069,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Parsed Request Count,2.0
11070,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Violated Request Count,0.0
11071,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Success,0.0
11072,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Lose,1.0
11073,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Aborted,0.0
11074,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Main Score,0.0
11075,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_20,Request Success Ratio,1.0
11076,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Generated Expression Length,187.0
11077,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Generated Expression Number of Tokens,40.0
11078,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Aborted at Player 1,0.0
11079,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Aborted at Player 2,0.0
11080,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Request Count,2.0
11081,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Parsed Request Count,2.0
11082,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Violated Request Count,0.0
11083,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Success,0.0
11084,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Lose,1.0
11085,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Aborted,0.0
11086,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Main Score,0.0
11087,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_12,Request Success Ratio,1.0
11088,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Generated Expression Length,85.0
11089,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Generated Expression Number of Tokens,14.0
11090,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Aborted at Player 1,0.0
11091,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Aborted at Player 2,0.0
11092,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Request Count,2.0
11093,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Parsed Request Count,2.0
11094,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Violated Request Count,0.0
11095,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Success,0.0
11096,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Lose,1.0
11097,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Aborted,0.0
11098,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Main Score,0.0
11099,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_23,Request Success Ratio,1.0
11100,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Generated Expression Length,95.0
11101,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Generated Expression Number of Tokens,19.0
11102,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Aborted at Player 1,0.0
11103,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Aborted at Player 2,0.0
11104,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Request Count,2.0
11105,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Parsed Request Count,2.0
11106,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Violated Request Count,0.0
11107,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Success,0.0
11108,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Lose,1.0
11109,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Aborted,0.0
11110,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Main Score,0.0
11111,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_10,Request Success Ratio,1.0
11112,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Generated Expression Length,210.0
11113,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Generated Expression Number of Tokens,33.0
11114,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Aborted at Player 1,0.0
11115,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Aborted at Player 2,0.0
11116,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Request Count,2.0
11117,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Parsed Request Count,2.0
11118,multimodal_referencegame,InternVL2-8B-t0.0--InternVL2-8B-t0.0,3_3DS_one_attibute_id,episode_25,Violated Request Count,0.0
